CódigoTransação,DataVenda,Mes,Produto,Status,FormaPagamento,Parcelas,ValorParcela,ValorVenda,ValorComissão,ValorTotalVenda,TipoCheckout,Vendedor
PPCPMTB5EA6M1J,2024-04-16 12:19:20,2024-04,Order bump 2,Expirado,Pix,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EA6M3P,2024-04-16 12:19:48,2024-04,upsell,Aprovado,Pix,1,73.94,73.94,69.32,"73,94",default,Produtor
PPCPMTB5EA6NG4,2024-04-16 12:26:26,2024-04,Produto principal,Cancelado,Cartão de Crédito,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5EA6NJD,2024-04-16 12:26:55,2024-04,Produto principal,Expirado,Pix,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5EA6OBJ,2024-04-16 12:30:06,2024-04,Produto principal,Expirado,Pix,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5EA6OJI,2024-04-16 12:31:24,2024-04,upsell,Aprovado,Pix,1,73.94,73.94,69.32,"73,94",default,Produtor
PPCPMTB5EA6ON5,2024-04-16 12:31:57,2024-04,Produto principal,Aprovado,Pix,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5EA6ON8,2024-04-16 12:31:57,2024-04,Order bump 1,Aprovado,Pix,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EA6P26,2024-04-16 12:32:55,2024-04,Produto principal,Expirado,Pix,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5EA6P2P,2024-04-16 12:33:05,2024-04,Produto principal,Expirado,Pix,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5EA6P3N,2024-04-16 12:33:13,2024-04,Produto principal,Expirado,Pix,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5EA71H1,2024-04-16 12:43:31,2024-04,Produto principal,Expirado,Pix,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5EA71PD,2024-04-16 12:44:44,2024-04,Produto principal,Expirado,Pix,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5EA720K,2024-04-16 12:44:54,2024-04,Produto principal,Expirado,Pix,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5EA72F9,2024-04-16 12:47:09,2024-04,Order bump 1,Expirado,Pix,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EA72F3,2024-04-16 12:47:09,2024-04,Produto principal,Expirado,Pix,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5EA72FD,2024-04-16 12:47:10,2024-04,Order bump 2,Expirado,Pix,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EA72IG,2024-04-16 12:47:37,2024-04,Produto principal,Cancelado,Cartão de Crédito,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5EA72MM,2024-04-16 12:48:20,2024-04,upsell,Expirado,Pix,1,73.94,73.94,69.32,"73,94",default,Produtor
PPCPMTB5EA74LJ,2024-04-16 12:56:23,2024-04,Produto principal,Expirado,Pix,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5EA74M0,2024-04-16 12:56:24,2024-04,Order bump 1,Expirado,Pix,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EA74M3,2024-04-16 12:56:24,2024-04,Order bump 2,Expirado,Pix,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EA75CD,2024-04-16 12:59:01,2024-04,Produto principal,Expirado,Pix,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5EA79O6,2024-04-16 13:17:21,2024-04,Produto principal,Expirado,Pix,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5EA7A19,2024-04-16 13:17:45,2024-04,Order bump 1,Expirado,Pix,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EA7A14,2024-04-16 13:17:45,2024-04,Produto principal,Expirado,Pix,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5EA7A2E,2024-04-16 13:18:03,2024-04,Produto principal,Expirado,Pix,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5EA7AGO,2024-04-16 13:20:31,2024-04,Produto principal,Expirado,Pix,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5EA7AJB,2024-04-16 13:20:56,2024-04,Order bump 1,Expirado,Pix,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EA7AJ6,2024-04-16 13:20:56,2024-04,Produto principal,Expirado,Pix,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5EA7BDK,2024-04-16 13:24:35,2024-04,Produto principal,Aprovado,Pix,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5EA7CG2,2024-04-16 13:29:56,2024-04,Produto principal,Cancelado,Cartão de Crédito,12,9.74,97.0,91.25,"97,00",default,Produtor
PPCPMTB5EA7CJ3,2024-04-16 13:30:27,2024-04,Produto principal,Expirado,Pix,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5EA7CLF,2024-04-16 13:30:57,2024-04,upsell,Expirado,Pix,1,73.94,73.94,69.32,"73,94",default,Produtor
PPCPMTB5EA7DG9,2024-04-16 13:35:01,2024-04,upsell,Aprovado,Pix,1,73.94,73.94,69.32,"73,94",default,Produtor
PPCPMTB5EA7FJA,2024-04-16 13:45:13,2024-04,Produto principal,Expirado,Pix,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5EA7GF9,2024-04-16 13:49:49,2024-04,Produto principal,Expirado,Pix,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5EA7HCJ,2024-04-16 13:54:21,2024-04,upsell,Aprovado,Pix,1,73.94,73.94,69.32,"73,94",default,Produtor
PPCPMTB5EA7HKB,2024-04-16 13:55:32,2024-04,Produto principal,Expirado,Pix,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5EA7HMO,2024-04-16 13:55:59,2024-04,Produto principal,Aprovado,Pix,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5EA7HP9,2024-04-16 13:56:23,2024-04,Produto principal,Aprovado,Pix,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5EA7HPD,2024-04-16 13:56:24,2024-04,Order bump 1,Aprovado,Pix,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EA7I6I,2024-04-16 13:57:41,2024-04,Produto principal,Aprovado,Pix,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5EA7IEO,2024-04-16 13:59:07,2024-04,Produto principal,Expirado,Pix,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5EA7IF5,2024-04-16 13:59:07,2024-04,Order bump 1,Expirado,Pix,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EA7IF7,2024-04-16 13:59:08,2024-04,Order bump 2,Expirado,Pix,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EA7J30,2024-04-16 14:01:50,2024-04,upsell,Aprovado,Pix,1,73.94,73.94,69.32,"73,94",default,Produtor
PPCPMTB5EA7KH5,2024-04-16 14:09:31,2024-04,upsell,Aprovado,Pix,1,73.94,73.94,69.32,"73,94",default,Produtor
PPCPMTB5EA7LN7,2024-04-16 14:14:46,2024-04,Produto principal,Expirado,Pix,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5EA7LNE,2024-04-16 14:14:51,2024-04,Produto principal,Expirado,Pix,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5EA7N68,2024-04-16 14:21:18,2024-04,Produto principal,Expirado,Pix,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5EA7P07,2024-04-16 14:30:06,2024-04,Produto principal,Expirado,Pix,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5EA7P0C,2024-04-16 14:30:07,2024-04,Order bump 1,Expirado,Pix,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EA81BK,2024-04-16 14:42:45,2024-04,Produto principal,Cancelado,Cartão de Crédito,12,9.74,97.0,91.25,"97,00",default,Produtor
PPCPMTB5EA81N8,2024-04-16 14:44:52,2024-04,Produto principal,Aprovado,Pix,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5EA8321,2024-04-16 14:51:00,2024-04,Order bump 1,Aprovado,Pix,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EA831P,2024-04-16 14:51:00,2024-04,Produto principal,Aprovado,Pix,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5EA83H2,2024-04-16 14:53:55,2024-04,Produto principal,Expirado,Pix,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5EA842G,2024-04-16 14:56:17,2024-04,upsell,Aprovado,Pix,1,73.94,73.94,69.32,"73,94",default,Produtor
PPCPMTB5EA849I,2024-04-16 14:57:38,2024-04,Produto principal,Expirado,Pix,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5EA84CM,2024-04-16 14:58:13,2024-04,upsell,Aprovado,Pix,1,73.94,73.94,69.32,"73,94",default,Produtor
PPCPMTB5EA84E4,2024-04-16 14:58:24,2024-04,upsell,Aprovado,Pix,1,73.94,73.94,69.32,"73,94",default,Produtor
PPCPMTB5EA86IA,2024-04-16 15:09:12,2024-04,Produto principal,Expirado,Pix,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5EA88D6,2024-04-16 15:18:38,2024-04,Produto principal,Expirado,Pix,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5EA88M6,2024-04-16 15:20:22,2024-04,Produto principal,Expirado,Pix,1,67.0,67.0,62.72,"67,00",default,Produtor
PPCPMTB5EA8A60,2024-04-16 15:27:51,2024-04,Produto principal,Expirado,Pix,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5EA8A9I,2024-04-16 15:28:35,2024-04,Produto principal,Charge Back,Cartão de Crédito,12,9.74,97.0,91.25,"97,00",default,Produtor
PPCPMTB5EA8ABD,2024-04-16 15:28:53,2024-04,Produto principal,Aprovado,Cartão de Crédito,12,9.74,97.0,91.25,"97,00",default,Produtor
PPCPMTB5EA8AC4,2024-04-16 15:28:56,2024-04,Order bump 1,Aprovado,Cartão de Crédito,2,7.79,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EA8AN0,2024-04-16 15:30:54,2024-04,Produto principal,Expirado,Pix,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5EA8AN8,2024-04-16 15:30:55,2024-04,Order bump 1,Expirado,Pix,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EA8B34,2024-04-16 15:31:57,2024-04,Produto principal,Expirado,Pix,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5EA8BIJ,2024-04-16 15:35:08,2024-04,upsell,Charge Back,Cartão de Crédito,12,7.42,73.94,69.32,"73,94",default,Produtor
PPCPMTB5EA8BLE,2024-04-16 15:35:32,2024-04,upsell,Aprovado,Cartão de Crédito,3,26.14,73.94,69.32,"73,94",default,Produtor
PPCPMTB5EA8E7F,2024-04-16 15:49:01,2024-04,Order bump 1,Expirado,Pix,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EA8E76,2024-04-16 15:49:01,2024-04,Produto principal,Expirado,Pix,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5EA8GD6,2024-04-16 16:00:26,2024-04,Produto principal,Expirado,Pix,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5EA8GPE,2024-04-16 16:02:52,2024-04,Produto principal,Expirado,Pix,1,0.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5EA8HB8,2024-04-16 16:05:10,2024-04,Produto principal,Expirado,Pix,1,0.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5EA8I4H,2024-04-16 16:09:14,2024-04,Produto principal,Expirado,Pix,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5EA8I4P,2024-04-16 16:09:15,2024-04,Order bump 2,Expirado,Pix,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EA8I4N,2024-04-16 16:09:15,2024-04,Order bump 1,Expirado,Pix,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EA8JC4,2024-04-16 16:16:44,2024-04,Produto principal,Cancelado,Cartão de Crédito,12,9.74,97.0,91.25,"97,00",default,Produtor
PPCPMTB5EA8JL9,2024-04-16 16:18:59,2024-04,Produto principal,Aprovado,Pix,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5EA8JOA,2024-04-16 16:19:47,2024-04,Produto principal,Expirado,Pix,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5EA8K67,2024-04-16 16:21:52,2024-04,Produto principal,Aprovado,Pix,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5EA8K69,2024-04-16 16:21:53,2024-04,Order bump 1,Aprovado,Pix,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EA8K6B,2024-04-16 16:21:53,2024-04,Order bump 2,Aprovado,Pix,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EA8KM6,2024-04-16 16:25:37,2024-04,Produto principal,Expirado,Pix,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5EA8LAE,2024-04-16 16:29:27,2024-04,upsell,Aprovado,Pix,1,73.94,73.94,69.32,"73,94",default,Produtor
PPCPMTB5EA8LMC,2024-04-16 16:32:30,2024-04,Produto principal,Aprovado,Pix,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5EA8LMH,2024-04-16 16:32:31,2024-04,Order bump 1,Aprovado,Pix,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EA8LMJ,2024-04-16 16:32:32,2024-04,Order bump 2,Aprovado,Pix,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EA8M19,2024-04-16 16:33:50,2024-04,Produto principal,Expirado,Pix,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5EA8MME,2024-04-16 16:38:25,2024-04,Produto principal,Aprovado,Pix,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5EA8N00,2024-04-16 16:39:15,2024-04,Produto principal,Expirado,Pix,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5EA8N09,2024-04-16 16:39:15,2024-04,Order bump 2,Expirado,Pix,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EA8N8F,2024-04-16 16:41:31,2024-04,Produto principal,Expirado,Pix,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5EA8N8I,2024-04-16 16:41:32,2024-04,Order bump 1,Expirado,Pix,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EA8OAG,2024-04-16 16:48:12,2024-04,upsell,Aprovado,Pix,1,73.94,73.94,69.32,"73,94",default,Produtor
PPCPMTB5EA8ODA,2024-04-16 16:48:50,2024-04,Produto principal,Expirado,Pix,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5EA8ODK,2024-04-16 16:48:51,2024-04,Order bump 2,Expirado,Pix,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EA8ODI,2024-04-16 16:48:51,2024-04,Order bump 1,Expirado,Pix,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EA8OHH,2024-04-16 16:49:40,2024-04,Produto principal,Expirado,Pix,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5EA8OHN,2024-04-16 16:49:40,2024-04,Order bump 1,Expirado,Pix,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EA9064,2024-04-16 16:58:58,2024-04,Produto principal,Expirado,Pix,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5EA90E2,2024-04-16 17:00:41,2024-04,Order bump 1,Aprovado,Pix,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EA90DJ,2024-04-16 17:00:41,2024-04,Produto principal,Aprovado,Pix,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5EA90HL,2024-04-16 17:01:38,2024-04,Produto principal,Aprovado,Pix,1,67.0,67.0,62.72,"67,00",default,Produtor
PPCPMTB5EA90NN,2024-04-16 17:03:12,2024-04,Produto principal,Aprovado,Cartão de Crédito,12,9.74,97.0,91.25,"97,00",default,Produtor
PPCPMTB5EA90O6,2024-04-16 17:03:13,2024-04,Order bump 1,Cancelado,Cartão de Crédito,2,7.79,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EA913H,2024-04-16 17:04:26,2024-04,Produto principal,Expirado,Pix,1,67.0,67.0,62.72,"67,00",default,Produtor
PPCPMTB5EA9168,2024-04-16 17:05:17,2024-04,Produto principal,Expirado,Pix,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5EA9187,2024-04-16 17:05:36,2024-04,Produto principal,Aprovado,Pix,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5EA918B,2024-04-16 17:05:37,2024-04,Order bump 1,Aprovado,Pix,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EA918D,2024-04-16 17:05:38,2024-04,Order bump 2,Aprovado,Pix,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EA91CK,2024-04-16 17:06:35,2024-04,upsell,Aprovado,Pix,1,73.94,73.94,69.32,"73,94",default,Produtor
PPCPMTB5EA921J,2024-04-16 17:10:13,2024-04,Produto principal,Expirado,Pix,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5EA921N,2024-04-16 17:10:13,2024-04,Order bump 1,Expirado,Pix,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EA9220,2024-04-16 17:10:14,2024-04,Order bump 2,Expirado,Pix,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EA923L,2024-04-16 17:10:32,2024-04,upsell,Expirado,Pix,1,73.94,73.94,69.32,"73,94",default,Produtor
PPCPMTB5EA92IE,2024-04-16 17:13:47,2024-04,Produto principal,Expirado,Pix,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5EA92N0,2024-04-16 17:14:48,2024-04,Produto principal,Aprovado,Pix,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5EA9386,2024-04-16 17:17:24,2024-04,Order bump 1,Aprovado,Pix,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EA9381,2024-04-16 17:17:24,2024-04,Produto principal,Aprovado,Pix,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5EA9389,2024-04-16 17:17:25,2024-04,Order bump 2,Aprovado,Pix,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EA93H4,2024-04-16 17:19:34,2024-04,Produto principal,Expirado,Pix,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5EA93HA,2024-04-16 17:19:35,2024-04,Order bump 1,Expirado,Pix,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EA93HC,2024-04-16 17:19:36,2024-04,Order bump 2,Expirado,Pix,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EA945A,2024-04-16 17:22:56,2024-04,Produto principal,Expirado,Pix,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5EA94MM,2024-04-16 17:27:12,2024-04,Produto principal,Aprovado,Pix,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5EA94N3,2024-04-16 17:27:13,2024-04,Order bump 2,Aprovado,Pix,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EA94N0,2024-04-16 17:27:13,2024-04,Order bump 1,Aprovado,Pix,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EA969L,2024-04-16 17:36:32,2024-04,upsell,Expirado,Pix,1,73.94,73.94,69.32,"73,94",default,Produtor
PPCPMTB5EA979I,2024-04-16 17:42:31,2024-04,Produto principal,Expirado,Pix,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5EA985N,2024-04-16 17:47:32,2024-04,Produto principal,Expirado,Pix,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5EA986B,2024-04-16 17:47:39,2024-04,Produto principal,Expirado,Pix,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5EA987N,2024-04-16 17:47:50,2024-04,Produto principal,Aprovado,Pix,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5EA98EM,2024-04-16 17:49:12,2024-04,upsell,Aprovado,Pix,1,73.94,73.94,69.32,"73,94",default,Produtor
PPCPMTB5EA98HA,2024-04-16 17:49:51,2024-04,upsell,Aprovado,Pix,1,73.94,73.94,69.32,"73,94",default,Produtor
PPCPMTB5EA991N,2024-04-16 17:52:32,2024-04,upsell,Aprovado,Pix,1,73.94,73.94,69.32,"73,94",default,Produtor
PPCPMTB5EA9AG4,2024-04-16 18:02:45,2024-04,Order bump 1,Expirado,Pix,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EA9AG0,2024-04-16 18:02:45,2024-04,Produto principal,Expirado,Pix,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5EA9AG5,2024-04-16 18:02:46,2024-04,Order bump 2,Expirado,Pix,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EA9D48,2024-04-16 18:19:46,2024-04,Produto principal,Expirado,Pix,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5EA9DD7,2024-04-16 18:22:01,2024-04,Produto principal,Aprovado,Pix,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5EA9DI9,2024-04-16 18:23:31,2024-04,Produto principal,Expirado,Pix,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5EA9DIC,2024-04-16 18:23:32,2024-04,Order bump 1,Expirado,Pix,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EA9E18,2024-04-16 18:25:42,2024-04,Produto principal,Expirado,Pix,1,67.0,67.0,62.72,"67,00",default,Produtor
PPCPMTB5EA9E1E,2024-04-16 18:25:42,2024-04,Order bump 1,Expirado,Pix,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EA9E5G,2024-04-16 18:26:43,2024-04,Produto principal,Expirado,Pix,1,67.0,67.0,62.72,"67,00",default,Produtor
PPCPMTB5EA9E9F,2024-04-16 18:27:39,2024-04,Produto principal,Expirado,Pix,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5EA9E9L,2024-04-16 18:27:39,2024-04,Order bump 1,Expirado,Pix,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EA9E9P,2024-04-16 18:27:40,2024-04,Order bump 2,Expirado,Pix,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EA9EJ2,2024-04-16 18:29:46,2024-04,Produto principal,Aprovado,Pix,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5EA9EK8,2024-04-16 18:30:00,2024-04,Produto principal,Cancelado,Cartão de Crédito,12,9.74,97.0,91.25,"97,00",default,Produtor
PPCPMTB5EA9F0G,2024-04-16 18:31:46,2024-04,Produto principal,Expirado,Pix,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5EA9F13,2024-04-16 18:31:52,2024-04,Produto principal,Aprovado,Pix,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5EA9F18,2024-04-16 18:31:53,2024-04,upsell,Aprovado,Pix,1,73.94,73.94,69.32,"73,94",default,Produtor
PPCPMTB5EA9H57,2024-04-16 18:45:13,2024-04,Produto principal,Aprovado,Pix,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5EA9HGJ,2024-04-16 18:47:54,2024-04,upsell,Aprovado,Pix,1,73.94,73.94,69.32,"73,94",default,Produtor
PPCPMTB5EA9HL3,2024-04-16 18:49:20,2024-04,Produto principal,Expirado,Pix,1,67.0,67.0,62.72,"67,00",default,Produtor
PPCPMTB5EA9HLE,2024-04-16 18:49:23,2024-04,upsell,Aprovado,Pix,1,73.94,73.94,69.32,"73,94",default,Produtor
PPCPMTB5EA9JHB,2024-04-16 19:00:45,2024-04,upsell,Expirado,Pix,1,73.94,73.94,69.32,"73,94",default,Produtor
PPCPMTB5EA9K0G,2024-04-16 19:02:57,2024-04,Produto principal,Expirado,Pix,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5EA9K0L,2024-04-16 19:02:57,2024-04,Order bump 2,Expirado,Pix,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EA9L4L,2024-04-16 19:10:40,2024-04,Order bump 1,Aprovado,Pix,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EA9L4G,2024-04-16 19:10:40,2024-04,Produto principal,Aprovado,Pix,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5EA9LF9,2024-04-16 19:13:10,2024-04,Produto principal,Expirado,Pix,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5EA9LFC,2024-04-16 19:13:11,2024-04,Order bump 1,Expirado,Pix,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EA9LFE,2024-04-16 19:13:12,2024-04,Order bump 2,Expirado,Pix,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EA9OF3,2024-04-16 19:33:15,2024-04,Produto principal,Expirado,Pix,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5EAA03G,2024-04-16 19:44:27,2024-04,Order bump 1,Aprovado,Pix,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EAA03A,2024-04-16 19:44:27,2024-04,Produto principal,Aprovado,Pix,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5EAA03H,2024-04-16 19:44:28,2024-04,Order bump 2,Aprovado,Pix,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EAA0NA,2024-04-16 19:49:56,2024-04,Produto principal,Expirado,Pix,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5EAA134,2024-04-16 19:51:21,2024-04,Order bump 1,Expirado,Pix,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EAA132,2024-04-16 19:51:21,2024-04,Produto principal,Expirado,Pix,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5EAA136,2024-04-16 19:51:22,2024-04,Order bump 2,Expirado,Pix,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EAA15F,2024-04-16 19:52:09,2024-04,upsell,Aprovado,Pix,1,73.94,73.94,69.32,"73,94",default,Produtor
PPCPMTB5EAA3BG,2024-04-16 20:07:26,2024-04,Produto principal,Rejeitado,Cartão de Crédito,12,9.74,97.0,91.25,"97,00",default,Produtor
PPCPMTB5EAA5LF,2024-04-16 20:25:49,2024-04,upsell,Expirado,Pix,1,73.94,73.94,69.32,"73,94",default,Produtor
PPCPMTB5EAA7G0,2024-04-16 20:40:40,2024-04,Order bump 1,Expirado,Pix,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EAA7FM,2024-04-16 20:40:40,2024-04,Produto principal,Expirado,Pix,1,97.0,97.0,91.25,"97,00",default,Produtor
PPCPMTB5EAA85M,2024-04-16 20:45:43,2024-04,Produto principal,Cancelado,Cartão de Crédito,12,9.74,97.0,91.25,"97,00",default,Produtor
